gesture,gesture_class,index_disdis,index_interdis,index_metdis,index_prodis,little_disdis,little_interdis,little_metdis,little_prodis,middle_disdis,middle_interdis,middle_metdis,middle_prodis,ring_disdis,ring_interdis,ring_metdis,ring_prodis,thumb_disdis,thumb_interdis,thumb_metdis,thumb_prodis
X,24,52.20067709,25.59806462,20.84627333,14.62824106,71.39414354,49.64035007,22.45300663,26.15176228,90.39616651,67.39726712,21.99765714,35.07583478,93.44459141,70.02257729,22.39700202,36.19196561,75.141991,39.46254588,11.25086367,20.25383833
X,24,50.34529935,25.7327127,23.034447,21.28441745,84.36696942,59.12257709,25.29364069,33.49503548,104.4102893,77.56175502,24.37555077,40.9605061,108.7967645,81.13461932,25.06770792,43.13988368,79.13404357,50.62426479,15.87291931,28.12907008
X,24,42.49210258,27.38072661,31.89351238,31.60157823,75.5957583,51.46809002,30.81659959,29.65646785,93.00994751,66.59507587,31.87912993,34.04552094,95.55403616,69.06140091,31.43967503,35.50736922,66.40049327,44.13658469,25.88806462,28.54345482
Y,25,89.07096452,63.54732669,20.05853801,28.70679319,13.875052,14.42350746,21.53837994,17.09781862,101.7503315,74.03463318,21.73523515,33.90562507,95.52374958,68.23724674,21.79669452,29.64982038,14.52481569,5.27976083,2.537942523,3.734528283
Y,25,98.59726461,74.37253542,5.117684111,41.35488535,24.62733258,15.70272693,7.729834578,7.228328062,111.2673187,84.52787088,6.085491629,45.64646706,107.0024097,80.62035031,6.98411981,42.57402063,8.268278489,5.572000106,3.005074708,4.396505223
Y,25,87.33230268,64.37840377,17.99489241,32.91802811,16.08780052,12.37104363,19.94633974,12.94134428,101.5807994,75.83927242,19.38397983,38.06085417,94.4894159,69.20424695,19.78469567,32.75051751,28.51770527,16.68986188,7.165902577,14.04036592
Y,25,98.56433284,74.3159165,2.23891149,41.45552244,17.6462721,11.26848156,8.719080785,7.113037591,109.6350265,82.51471594,3.121198952,43.40277741,103.2357673,75.96036767,5.905450232,37.53037227,11.65776032,8.277509756,4.162999718,7.840875401
Y,25,68.79330542,47.28264024,26.77384322,19.89963047,20.04833642,19.18582415,23.14132503,20.27652823,81.06633805,57.635256,26.95247594,25.74296667,77.67419963,54.58502872,25.13224003,23.5744343,18.9312996,9.610092943,2.789150862,6.858308819
Y,25,93.3997886,69.25181312,14.62772953,36.49946433,23.13035115,17.6446781,17.22111887,15.1284288,107.1456498,80.52881628,16.25516865,42.0700286,101.9654878,75.48939897,16.86619906,38.14640826,21.7643122,9.262937748,6.151365782,7.693889657
Y,25,92.40870109,68.30747216,8.292015611,35.222111,10.60552794,7.857628356,12.98287432,8.859568236,105.9045124,79.06009546,9.974847824,39.3650881,86.94487512,61.04021224,11.52827706,25.86591196,18.7122154,10.66794789,7.41601759,8.897804726
Y,25,68.13317724,49.16879352,20.37910949,24.02425763,18.64833694,19.56793164,23.56031282,21.59784253,79.21411543,58.42455287,22.90482714,29.19325188,78.27678898,57.41316141,23.70110438,28.71920267,16.36548763,15.3526087,10.24132495,12.35063303
Y,25,91.68160924,65.71381159,23.97952219,29.78254756,17.96510209,15.91772388,23.50062177,17.36893881,101.5820224,73.90323429,24.89959838,33.85815776,97.61410529,70.13771852,24.26142046,31.1440273,9.576094063,4.533447639,4.319730382,4.80853083
Y,25,107.2714674,82.36701105,8.417249725,48.12482891,32.45748069,24.17887386,8.083356636,16.31871447,124.4347664,97.05112964,8.252659196,56.60516075,115.3446766,89.24249948,8.147841175,50.99729881,18.71762481,12.60881824,9.580353065,7.401666443
Y,25,93.8487781,72.44516843,6.722671398,42.79838668,17.49772197,11.01460521,7.654996102,4.768729731,108.6200597,84.79213585,7.072001915,49.5346317,103.3969157,80.0943913,7.389755723,45.98626294,13.13025544,4.888031396,6.236269079,3.58156672
Y,25,105.0389682,83.33602061,12.66121697,54.02310321,8.534588019,9.534787939,11.75089357,10.81977875,112.4025779,88.55339723,9.296252823,54.08407632,105.5487426,81.64238082,8.743581731,47.32383508,24.06666403,16.53890017,6.352919267,11.4823479
Y,25,80.26959991,56.66386198,22.8658926,23.83324848,19.58072552,16.64168537,20.57854693,16.48686119,93.54102112,67.85585104,23.44838063,29.92964578,90.39975181,65.00237253,22.2525587,28.14998099,18.88293371,11.01006183,6.462587025,8.484063522
Y,25,74.05046392,50.91540885,32.79566186,25.45300455,29.15270377,29.09087156,32.45433303,29.93970125,85.22177685,60.51147847,34.03203915,30.56076165,79.84673477,55.14236207,33.43209576,25.24671104,17.71513601,19.77811153,10.40914088,15.45285608
Z,26,81.76607329,77.53259025,61.13657478,71.58051899,115.7737134,103.3445777,71.35440558,87.45408883,139.4553022,119.8060738,65.24054232,89.00377458,137.0889622,121.6484157,68.90658787,95.6748334,141.6454303,111.6408624,50.91367042,79.20808256
Z,26,138.677767,133.4485962,111.8917287,125.8512316,151.1333836,139.4938286,121.6283946,129.7869162,176.334802,159.7167987,117.0452676,138.6929455,176.7042161,160.7273944,120.234973,140.7047634,194.7912954,162.7310498,87.57521313,122.9074482
Z,26,80.03165386,74.29787767,57.07140944,67.22350089,113.6458115,95.78646515,53.01735445,76.0322572,154.2266595,131.3313489,55.71881699,97.17979218,147.0770304,126.9107877,54.04529064,95.43365584,126.4682947,97.28625752,47.86461155,74.25590553
Z,26,89.7737941,82.8434799,62.17644774,74.25059423,117.6030818,98.25309251,58.24466588,78.12319715,157.5713139,133.6331856,60.4801208,99.24640791,152.1867904,129.6939081,59.00718723,96.70319865,134.3467973,104.0685235,60.37754535,82.74533863
Z,26,85.18192458,79.34327846,62.16733509,72.17735622,116.645518,97.37898823,60.98597467,77.05206778,155.7637269,131.9885951,61.43881642,97.20505101,148.9127986,127.8964405,60.86320366,95.57383151,125.4858259,97.16320396,57.57528605,76.82943659
Z,26,81.26911194,74.51842013,53.62470303,66.02363455,102.4449214,82.73698962,50.38110495,63.08558051,138.4815736,114.2786205,51.77754726,81.79506225,137.6770694,115.8610441,50.43298404,83.48938558,112.3884248,83.00473857,49.48887957,66.83093589
Z,26,116.6519117,110.499786,93.50965021,103.219759,125.2623469,111.3289917,79.62300177,95.69692875,179.4923536,161.3794797,86.9465344,131.3080205,165.6837313,149.0397391,81.5991661,120.8646102,168.7081054,137.1621349,86.11002757,109.4883835
Z,26,84.08105435,79.00662483,63.70627417,72.72875581,117.8197811,100.328063,61.55751962,80.65333707,155.545823,132.4597558,62.74266216,98.48575338,149.4812753,131.0605641,61.74805084,100.1092444,121.0541729,91.41664996,56.51177838,72.26406425
Z,26,128.6857477,122.6096988,103.6842375,114.941426,140.6735419,126.1667244,99.35802725,111.7104454,186.7575319,167.7268268,101.8624604,138.5230522,177.3011433,159.0858116,100.1027669,131.911162,181.5494772,147.5124337,96.49979605,114.7594206
Z,26,130.3270835,124.3433718,104.1350903,116.499017,142.7442466,130.6050263,104.0233652,117.223757,181.3459193,165.4703783,104.4888337,138.7242624,176.5413861,161.3641505,104.2555576,136.3218133,190.1426111,154.5526968,95.101459,120.2167411
Z,26,119.3262783,113.4508137,94.45377057,105.9212803,132.8895796,118.9093655,93.86708601,104.6064709,173.6248743,153.96165,94.43626628,125.0565866,165.4097796,149.5399926,93.95607808,124.1780163,155.494216,127.1100308,83.66013763,104.4325632
Z,26,98.10475359,90.64513378,68.39989691,81.3939758,123.9315254,105.8545,71.96775274,88.25233578,164.5658788,140.5155321,69.5007713,107.177366,162.1663516,139.4875902,70.50392315,107.0725474,147.761663,112.2973521,62.97447391,88.93528799
Z,26,81.23128746,75.65565699,58.35736848,68.62561394,115.2410563,96.54453422,57.54570265,76.37455273,153.7566204,130.1867585,58.01188038,95.08926944,148.437902,127.3308938,57.6739939,94.70378189,122.6550271,96.28584182,56.91407315,74.40506203
Z,26,104.5523276,99.02936204,81.15115289,91.96425335,117.8799166,104.8026752,79.08481378,91.10544538,157.2683518,140.3013688,80.76494333,113.3818229,151.1774987,135.8634864,79.76762932,111.1732421,167.0410028,134.8483336,69.53938364,99.89744339
